Root,Word,Count
عرض,تعرضون,1
نبأ,انبـونى,1
نبأ,انبئهم,1
نبأ,انباهم,1
نبأ,النبين,9
نبأ,انبيا,2
نبأ,النبيون,2
نبأ,والنبين,3
نبأ,لنبى,3
نبأ,نبيهم,2
نبأ,اؤنبئكم,1
نبأ,ونبيا,1
نبأ,انبا,6
نبأ,وانبئكم,1
نبأ,النبى,30
نبأ,والنبوة,3
نبأ,والنبيون,1
نبأ,الانبيا,3
نبأ,نبى,7
نبأ,ينبئهم,3
نبأ,نبا,7
نبأ,فينبئكم,7
نبأ,انبئكم,3
نبأ,والنبى,1
نبأ,انبؤا,2
نبأ,نباى,1
نبأ,ينبئكم,2
نبأ,فينبئهم,3
نبأ,نبـونى,1
نبأ,انبائها,1
نبأ,تنبئهم,1
نبأ,نبانا,1
نبأ,للنبى,2
نبأ,اتنبـون,1
نبأ,فننبئكم,1
نبأ,ويستنبـونك,1
نبأ,لتنبئنهم,1
نبأ,نبئنا,1
نبأ,نباتكما,1
نبأ,تنبـونه,1
نبأ,نبؤا,4
نبأ,نبئ,1
نبأ,ونبئهم,2
نبأ,نباهم,1
نبأ,سانبئك,1
نبأ,ننبئكم,1
نبأ,نبيا,8
نبأ,افانبئكم,1
نبأ,بنبا,2
نبأ,الانبا,2
نبأ,فانبئكم,2
نبأ,النبوة,2
نبأ,فننبئهم,1
نبأ,انبائكم,1
نبأ,ينبئك,1
نبأ,نباه,1
نبأ,بالنبين,1
نبأ,فلننبئن,1
نبأ,ينبا,1
نبأ,لتنبؤن,1
نبأ,نبات,1
نبأ,نباها,1
نبأ,انباك,1
نبأ,نبانى,1
نبأ,ينبؤا,1
نبأ,النبا,1
حكم,الحكيم,42
حكم,يحكم,17
حكم,والحكمة,11
حكم,الحكام,1
حكم,حكيم,39
حكم,ليحكم,5
حكم,الحكمة,5
حكم,محكمت,1
حكم,فاحكم,6
حكم,والحكم,3
حكم,وحكمة,1
حكم,حكيما,16
حكم,حكما,10
حكم,وحكما,1
حكم,حكمتم,1
حكم,تحكموا,1
حكم,يتحاكموا,1
حكم,يحكموك,1
حكم,لتحكم,1
حكم,حكمت,1
حكم,يحكمونك,1
حكم,حكم,3
حكم,وليحكم,1
حكم,احكم,3
حكم,افحكم,1
حكم,الحكم,7
حكم,يحكمون,4
حكم,الحكمين,5
حكم,تحكمون,4
حكم,احكمت,1
حكم,لحكمه,1
حكم,بالحكمة,2
حكم,حكمه,1
حكم,يحكمان,1
حكم,لحكمهم,1
حكم,بحكمه,1
حكم,تحكم,1
حكم,فالحكم,1
حكم,فحكمه,1
حكم,محكمة,1
حكم,لحكم,3
حكم,حكمة,1
حكم,باحكم,1
بدو,تبدون,3
بدو,تبدوا,4
بدو,تبدوه,1
بدو,بدت,2
بدو,يبدون,1
بدو,تبد,2
بدو,بدا,2
بدو,تبدونها,1
بدو,ليبدى,1
بدو,بادى,1
بدو,يبدها,1
بدو,البدو,1
بدو,فبدت,1
بدو,والباد,1
بدو,يبدين,2
بدو,لتبدى,1
بدو,بادون,1
بدو,مبديه,1
بدو,وبدا,4
كتم,تكتمون,5
كتم,وتكتموا,1
كتم,كتم,1
كتم,ليكتمون,1
كتم,يكتمون,5
كتم,يكتمن,1
كتم,تكتموا,1
كتم,يكتمها,1
كتم,وتكتمون,1
كتم,تكتمونه,1
كتم,ويكتمون,1
كتم,نكتم,1
كتم,يكتم,1
سجد,اسجدوا,6
سجد,فسجدوا,5
سجد,سجدا,11
سجد,مسجد,5
سجد,السجود,6
سجد,المسجد,17
سجد,والمسجد,2
سجد,واسجدى,1
سجد,يسجدون,4
سجد,سجدوا,1
سجد,السجدين,5
سجد,تسجد,2
سجد,سجدين,5
سجد,مسجدا,2
سجد,لمسجد,1
سجد,السجدون,1
سجد,يسجد,3
سجد,فسجد,2
سجد,لاسجد,1
سجد,اسجد,1
سجد,ومسجد,1
سجد,واسجدوا,2
سجد,انسجد,1
سجد,يسجدوا,1
سجد,ساجدا,1
سجد,تسجدوا,1
سجد,فاسجدوا,1
سجد,يسجدان,1
سجد,فاسجد,1
سجد,واسجد,1
أبي,ابى,3
أبي,ياب,2
أبي,وتابى,1
أبي,ويابى,1
أبي,فابى,3
أبي,فابوا,1
أبي,وابى,1
أبي,فابين,1
كبر,واستكبر,3
كبر,لكبيرة,2
كبر,استكبرتم,1
كبر,ولتكبروا,1
كبر,كبير,10
كبر,اكبر,19
كبر,الكبر,7
كبر,كبيرا,17
كبر,يكبروا,1
كبر,كبائر,1
كبر,ويستكبر,1
كبر,واستكبروا,4
كبر,يستكبرون,7
كبر,كبر,6
كبر,تستكبرون,3
كبر,تتكبر,1
كبر,استكبروا,11
كبر,فاستكبروا,5
كبر,يتكبرون,1
كبر,الاكبر,4
كبر,كبيرة,2
كبر,الكبريا,2
كبر,اكبرنه,1
كبر,كبيرهم,2
كبر,الكبير,8
كبر,مستكبرون,2
كبر,المستكبرين,1
كبر,المتكبرين,3
كبر,واكبر,1
كبر,يكبر,1
كبر,وكبره,1
كبر,تكبيرۢا,1
كبر,كبرت,1
كبر,الكبرى,6
كبر,لكبيركم,2
كبر,لتكبروا,1
كبر,مستكبرين,1
كبر,كبره,1
كبر,مستكبرا,2
كبر,وكبرانا,1
كبر,استكبارا,2
كبر,استكبر,1
كبر,استكبرت,1
كبر,واستكبرت,1
كبر,للمتكبرين,1
كبر,متكبر,2
كبر,كبئر,2
كبر,فاستكبرتم,1
كبر,واستكبرتم,1
كبر,وكبير,1
كبر,المتكبر,1
كبر,كبارا,1
كبر,فكبر,1
سكن,اسكن,2
سكن,والمسكنة,1
سكن,والمسكين,11
سكن,مسكين,4
سكن,سكينة,1
سكن,المسكنة,1
سكن,سكن,2
سكن,سكنا,2
سكن,اسكنوا,2
سكن,ليسكن,1
سكن,ومسكن,3
سكن,سكينته,3
سكن,لتسكنوا,4
سكن,سكينا,1
سكن,ولنسكننكم,1
سكن,اسكنت,1
سكن,وسكنتم,1
سكن,مسكن,1
سكن,لمسكين,1
سكن,مسكنهم,6
سكن,ومسكنكم,1
سكن,فاسكنه,1
سكن,مسكونة,1
سكن,ساكنا,1
سكن,مسكنكم,1
سكن,ليسكنوا,1
سكن,تسكن,1
سكن,تسكنون,1
سكن,يسكن,1
سكن,السكينة,2
سكن,مسكينا,3
سكن,اسكنوهن,1
سكن,سكنتم,1
سكن,المسكين,4
أكل,وكلا,1
أكل,كلوا,15
أكل,فكلوا,7
أكل,ياكلون,7
أكل,وكلوا,5
أكل,تاكلوا,8
أكل,لتاكلوا,2
أكل,اكلها,4
أكل,تاكلون,11
أكل,تاكله,1
أكل,فكلوه,1
أكل,تاكلوها,1
أكل,فلياكل,1
أكل,واكلهم,3
أكل,اكل,2
أكل,اكلون,1
أكل,لاكلوا,1
أكل,ياكلان,1
أكل,ناكل,1
أكل,اكله,2
أكل,فكلا,1
أكل,تاكل,6
أكل,لياكلون,2
أكل,ياكل,5
أكل,ياكله,2
أكل,فاكله,1
أكل,فتاكل,1
أكل,ياكلهن,2
أكل,ياكلن,1
أكل,الاكل,1
أكل,ياكلوا,1
أكل,كلى,1
أكل,فكلى,1
أكل,فاكلا,1
أكل,للاكلين,1
أكل,لياكلوا,1
أكل,لاكلون,2
أكل,وياكلون,1
أكل,وتاكلون,1
أكل,اكلا,1
أكل,ماكولۭ,1
رغد,رغدا,3
حيث,حيث,29
حيث,وحيث,2
قرب,تقربا,2
قرب,القربى,12
قرب,والاقربين,3
قرب,قريب,14
قرب,تقربوها,1
قرب,تقربوهن,1
قرب,اقرب,9
قرب,المقربين,4
قرب,بقربان,1
قرب,والاقربون,3
قرب,تقربوا,5
قرب,المقربون,4
قرب,قربا,1
قرب,قربانا,2
قرب,اقربهم,1
قرب,قربى,4
قرب,اقترب,2
قرب,يقربوا,1
قرب,قريبا,9
قرب,قربت,1
قرب,قربة,1
قرب,بقريب,1
قرب,تقربون,1
قرب,لاقرب,1
قرب,واقرب,1
قرب,وقربنه,1
قرب,واقترب,2
قرب,اقريب,2
قرب,الاقربين,1
قرب,تقربكم,1
قرب,ليقربونا,1
قرب,فقربه,1
قرب,اقتربت,1
قرب,مقربة,1
شجر,الشجرة,7
شجر,شجر,3
شجر,كشجرة,2
شجر,الشجر,2
شجر,والشجرة,1
شجر,شجرة,6
شجر,والشجر,2
شجر,وشجرة,1
شجر,شجرها,1
شجر,شجرت,1
شجر,شجرتها,1
زلل,فازلهما,1
زلل,زللتم,1
زلل,استزلهم,1
زلل,فتزل,1
هبط,اهبطوا,4
هبط,يهبط,1
هبط,فاهبط,1
هبط,اهبط,1
هبط,اهبطا,1
عدو,عدو,22
عدو,يعتدون,3
عدو,اعتدوا,1
عدو,والعدون,5
عدو,عدوا,10
عدو,عاد,3
عدو,اعتدى,4
عدو,تعتدوا,3
عدو,المعتدين,4
عدو,عدون,2
عدو,فاعتدوا,1
عدو,تعتدوها,1
عدو,يتعد,2
عدو,لتعتدوا,1
عدو,اعدا,5
عدو,ويتعد,1
عدو,عدونا,1
عدو,باعدائكم,1
عدو,تعدوا,1
عدو,العداوة,1
عدو,العدوة,3
عدو,عدوة,2
عدو,اعتدينا,1
عدو,عدوۢا,1
عدو,بالمعتدين,1
عدو,عدوكم,2
عدو,الاعدا,1
عدو,يعدون,1
عدو,بالعدوة,2
عدو,وعدوكم,2
عدو,المعتدون,1
عدو,وعدوا,1
عدو,تعد,1
عدو,عدوۢ,1
عدو,وعدو,1
عدو,العادون,2
عدو,عادون,1
عدو,عدوه,2
عدو,معتد,3
عدو,عدوى,1
عدو,عاديتم,1
عدو,عدوهم,1
عدو,العدو,1
عدو,والعديت,1
قرر,مستقر,5
قرر,اقررتم,2
قرر,اقررنا,1
قرر,فمستقر,1
قرر,استقر,1
قرر,مستقرها,1
قرر,قرار,4
قرر,القرار,3
قرر,وقرى,1
قرر,تقر,3
قرر,ونقر,1
قرر,مستقرا,4
قرر,قرة,2
قرر,قوارير,1
قرر,قرارا,2
قرر,قرت,1
قرر,وقرن,1
قرر,لمستقر,1
قرر,المستقر,1
قرر,قواريرا۠,1
قرر,قواريرا,1
متع,ومتع,3
متع,فامتعه,1
متع,تمتع,2
متع,ومتعوهن,1
متع,متعا,7
متع,متع,16
متع,استمتعتم,1
متع,وامتعتكم,1
متع,استمتع,2
متع,فاستمتعوا,1
متع,فاستمتعتم,1
متع,ومتعنهم,1
متع,يمتعكم,1
متع,سنمتعهم,1
متع,تمتعوا,3
متع,متعنا,5
متع,متعهم,1
متع,ويتمتعوا,1
متع,فتمتعوا,2
متع,ومتعا,3
متع,متعتهم,1
متع,متعنهم,1
متع,يمتعون,1
متع,فمتع,2
متع,متعنه,1
متع,وليتمتعوا,1
متع,نمتعهم,1
متع,تمتعون,1
متع,امتعكن,1
متع,فمتعوهن,1
متع,فمتعنهم,1
متع,متعت,1
متع,واستمتعتم,1
متع,يتمتعون,1
متع,وتمتعوا,1
حين,حين,29
حين,وحين,5
حين,حينئذ,1
كلم,كلمت,8
كلم,كلم,5
كلم,يكلمنا,1
كلم,بكلمت,2
كلم,يكلمهم,3
كلم,بكلمة,2
كلم,تكلم,4
كلم,ويكلم,1
كلم,كلمة,18
كلم,الكلم,4
كلم,وكلم,1
كلم,تكليما,1
كلم,وكلمته,2
كلم,لكلمت,3
كلم,وكلمهم,1
كلم,لكلمته,2
كلم,وكلمه,1
كلم,وبكلمى,1
كلم,بكلمته,3
كلم,وكلمة,1
كلم,كلمه,1
كلم,اكلم,1
كلم,نكلم,1
كلم,تكلمون,1
كلم,نتكلم,1
كلم,تكلمهم,1
كلم,يتكلم,1
كلم,وتكلمنا,1
كلم,كلمتنا,1
كلم,يكلمه,1
كلم,يتكلمون,1
توب,فتاب,5
توب,التواب,6
توب,فتوبوا,1
توب,وتب,1
توب,تابوا,10
توب,اتوب,1
توب,التوبين,1
توب,تبتم,2
توب,توبتهم,1
توب,يتوب,9
توب,تابا,1
توب,توابا,2
توب,التوبة,4
توب,يتوبون,3
توب,تبت,3
توب,ويتوب,3
توب,توبة,2
توب,تاب,12
توب,يتوبوا,2
توب,التئبون,1
توب,ليتوبوا,1
توب,توبوا,5
توب,متاب,1
توب,تواب,2
توب,وتوبوا,1
توب,متابا,1
توب,التوب,1
توب,يتب,1
توب,وتاب,1
توب,تتوبا,1
توب,تئبت,1
توب,توابۢا,1
تبع,تبع,2
تبع,واتبعوا,13
تبع,تتبع,8
تبع,اتبعت,3
تبع,يتبع,5
تبع,تبعوا,1
تبع,بتابع,2
تبع,اتبعوا,12
تبع,تتبعوا,8
تبع,نتبع,4
تبع,فاتباعۢ,1
تبع,يتبعون,9
تبع,يتبعها,1
تبع,فيتبعون,2
تبع,اتبعن,1
تبع,فاتبعونى,2
تبع,واتبعنا,1
تبع,اتبعوك,1
تبع,اتبعوه,3
تبع,فاتبعوا,2
تبع,اتبع,17
تبع,لاتبعنكم,1
تبع,لاتبعتم,1
تبع,متتابعين,2
تبع,ويتبع,2
تبع,واتبع,9
تبع,اتباع,1
تبع,تتبعون,3
تبع,فاتبعوه,3
تبع,تبعك,3
تبع,اتبعتم,1
تبع,واتبعوه,1
تبع,فاتبعه,3
تبع,يتبعوكم,1
تبع,اتبعك,5
تبع,لاتبعوك,1
تبع,اتبعوهم,1
تبع,تتبعان,1
تبع,فاتبعهم,2
تبع,واتبعت,1
تبع,اتبعنى,1
تبع,تبعا,2
تبع,تبعنى,1
تبع,ونتبع,1
تبع,تبيعا,1
تبع,اتبعتنى,1
تبع,فاتبع,2
تبع,فاتبعنى,1
تبع,تتبعن,1
تبع,فنتبع,2
تبع,فاتبعنا,1
تبع,التبعين,1
تبع,متبعون,2
تبع,فاتبعوهم,1
تبع,واتبعك,1
تبع,يتبعهم,1
تبع,اتبعكما,1
تبع,واتبعنهم,1
تبع,اتبعه,1
تبع,اتبعون,1
تبع,واتبعون,1
تبع,فاتبعها,1
تبع,نتبعكم,1
تبع,تتبعونا,1
تبع,واتبعتهم,1
تبع,نتبعه,1
تبع,نتبعهم,1
تبع,تتبعها,1
خوف,خوف,15
خوف,خائفين,1
خوف,الخوف,4
خوف,خاف,5
خوف,يخافا,1
خوف,خفتم,7
خوف,يخوف,2
خوف,تخافوهم,1
خوف,وخافون,1
خوف,خافوا,1
خوف,تخافون,4
خوف,خافت,1
خوف,يخافون,8
خوف,اخاف,20
خوف,يخافه,1
خوف,يخافوا,1
خوف,خوفا,4
خوف,وخيفة,1
خوف,تخافن,1
خوف,خيفة,3
خوف,تخف,10
خوف,واخاف,1
خوف,خيفته,1
خوف,ويخافون,3
خوف,وخاف,1
خوف,تخوف,1
خوف,والخوف,1
خوف,تخويفا,1
خوف,ونخوفهم,1
خوف,خفت,2
خوف,نخاف,2
خوف,تخافا,1
خوف,يخاف,5
خوف,خوفهم,1
خوف,فاخاف,2
خوف,خفتكم,1
خوف,تخافى,1
خوف,خائفا,2
خوف,تخافونهم,1
خوف,كخيفتكم,1
خوف,ويخوفونك,1
خوف,تخافوا,1
خوف,خوفۭ,1
حزن,يحزنون,13
حزن,تحزنوا,3
حزن,يحزنك,5
حزن,ليحزنك,1
حزن,تحزنون,2
حزن,تحزن,7
حزن,حزنا,1
حزن,ليحزننى,1
حزن,الحزن,2
حزن,وحزنى,1
حزن,تحزنى,2
حزن,يحزنهم,1
حزن,وحزنا,1
حزن,يحزن,1
حزن,ليحزن,1
صحب,اصحب,62
صحب,والصاحب,1
صحب,صحبة,2
صحب,بصاحبهم,1
صحب,لصحبه,2
صحب,واصحب,11
صحب,يصىحبى,2
صحب,صاحبه,1
صحب,تصحبنى,1
صحب,يصحبون,1
صحب,وصاحبهما,1
صحب,بصاحبكم,1
صحب,اصحبهم,1
صحب,صاحبكم,2
صحب,صاحبهم,1
صحب,فاصحب,1
صحب,لاصحب,2
صحب,كصاحب,1
صحب,وصحبته,2
صحب,باصحب,1
ذكر,اذكروا,9
ذكر,واذكروا,13
ذكر,يذكر,9
ذكر,فاذكرونى,1
ذكر,اذكركم,1
ذكر,فاذكروا,7
ذكر,واذكروه,1
ذكر,كذكركم,1
ذكر,ذكرا,10
ذكر,يتذكرون,7
ذكر,ستذكرونهن,1
ذكر,فتذكر,1
ذكر,الذكر,19
ذكر,واذكر,15
ذكر,والذكر,1
ذكر,ذكروا,8
ذكر,يذكرون,11
ذكر,ذكر,38
ذكر,للذكر,5
ذكر,فللذكر,1
ذكر,اذكر,1
ذكر,الذكرى,6
ذكر,ذكرى,11
ذكر,وذكر,6
ذكر,تتذكرون,3
ذكر,لذكورنا,1
ذكر,الذكرين,2
ذكر,تذكرون,17
ذكر,وذكرى,7
ذكر,تذكروا,2
ذكر,وتذكيرى,1
ذكر,للذكرين,1
ذكر,اذكرنى,1
ذكر,وادكر,1
ذكر,تذكر,2
ذكر,يتذكر,7
ذكر,بذكر,3
ذكر,وذكرهم,1
ذكر,وليذكر,1
ذكر,ليذكروا,3
ذكر,ذكرت,1
ذكر,ذكرنا,2
ذكر,اذكره,1
ذكر,تذكرة,7
ذكر,لذكرى,3
ذكر,ونذكرك,1
ذكر,ذكركم,1
ذكر,وذكرا,1
ذكر,يذكرهم,1
ذكر,ويذكروا,1
ذكر,بذكرهم,1
ذكر,ذكرهم,1
ذكر,ويذكر,1
ذكر,الذكران,1
ذكر,وذكروا,1
ذكر,ولذكر,1
ذكر,واذكرن,1
ذكر,والذكرين,1
ذكر,والذكرت,1
ذكر,ذكرتم,1
ذكر,وليتذكر,1
ذكر,فستذكرون,1
ذكر,بالذكر,1
ذكر,الذكور,1
ذكر,ذكرانا,1
ذكر,لذكر,2
ذكر,ذكرىهم,1
ذكر,فذكر,4
ذكر,مدكر,6
ذكر,لتذكرة,1
ذكر,التذكرة,1
ذكر,ذكره,2
ذكر,مذكورا,1
ذكر,ذكرىها,1
ذكر,سيذكر,1
ذكر,مذكر,1
ذكر,ذكرك,1
وفي,واوفوا,5
وفي,اوف,1
وفي,والموفون,1
وفي,يتوفون,2
وفي,يوف,2
وفي,توفى,2
وفي,ووفيت,2
وفي,متوفيك,1
وفي,فيوفيهم,2
وفي,اوفى,4
وفي,توفون,1
وفي,وتوفنا,2
وفي,يتوفىهن,1
وفي,توفىهم,1
وفي,اوفوا,4
وفي,توفيتنى,1
وفي,يتوفىكم,4
وفي,توفته,1
وفي,يتوفونهم,1
وفي,فاوفوا,1
وفي,يتوفى,4
وفي,نتوفينك,3
وفي,نوف,1
وفي,لموفوهم,1
وفي,ليوفينهم,1
وفي,فاوف,1
وفي,توفنى,1
وفي,يوفون,2
وفي,تتوفىهم,2
وفي,وتوفى,1
وفي,وليوفوا,1
وفي,يوفيهم,1
وفي,فوفىه,1
وفي,ليوفيهم,1
وفي,يوفى,1
وفي,وليوفيهم,1
وفي,توفتهم,1
وفي,وفى,1
وفي,الاوفى,1
وفي,يستوفون,1
رهب,فارهبون,2
رهب,ورهبانا,1
رهب,واسترهبوهم,1
رهب,يرهبون,1
رهب,ترهبون,1
رهب,ورهبنهم,1
رهب,والرهبان,1
رهب,ورهبا,1
رهب,الرهب,1
رهب,ورهبانية,1
رهب,رهبة,1
أول,اول,20
أول,ال,22
أول,وال,3
أول,تاويله,5
أول,تاويلا,2
أول,لاولنا,1
أول,الاولين,31
أول,لاولىهم,1
أول,اولىهم,1
أول,الاولون,6
أول,تاويل,5
أول,بتاويله,3
أول,بتاويل,2
أول,اولىهما,1
أول,الاولى,14
أول,بـال,1
أول,الاول,2
أول,والاولى,3
أول,لاول,1
أول,والاولين,1
ثمن,ثمنا,10
ثمن,الثمن,1
ثمن,ثمنية,3
ثمن,بثمن,1
ثمن,وثامنهم,1
ثمن,ثمنين,1
ثمن,ثمنى,1
ثمن,وثمنية,1
قلل,قليلا,55
قلل,فقليلا,1
قلل,قليلة,1
قلل,قليل,10
قلل,قل,1
قلل,اقلت,1
قلل,ويقللكم,1
قلل,اقل,1
قلل,قليلون,1
قلل,وقليل,3
قلل,واقل,1
لبس,تلبسوا,1
لبس,لباس,3
لبس,تلبسون,1
لبس,وللبسنا,1
لبس,يلبسون,2
